"Site_ID","Year","Plant_genus","Plant_species","Plant_ID","Fruit_number","Seed_number","Seeds","Fruit_weight","Seed_weight","Notes","Plant_gen_sp"
"La_rocina",2015,"Salvia","rosmarinus","A1","d","2",NA,NA,0.00085,"2 abortos","Salvia rosmarinus"
"La_rocina",2015,"Spartium","junceum","B1","a","1",3,0.12732,0.00615,"3 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B1","a","2",NA,NA,0.00625,"3 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B1","a","3",NA,NA,0.00618,"3 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B1","b","1",1,0.19977,0.02859,"8 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B1","c",NA,0,0.04678,0,"Predado","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B1","d",NA,0,0.05883,0,"Predado","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B2","a","1",4,0.21151,0.00546,"7 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B2","a","2",NA,NA,0.00527,"7 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B2","a","3",NA,NA,0.00481,"7 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B2","a","4",NA,NA,0.00489,"7 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B2","b","1",1,0.08391,0.003,"9 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B3","a","1",2,0.14132,0.00569,"5 abortos","Spartium junceum"
"La_rocina",2015,"Spartium","junceum","B3","a","2",NA,NA,0.00587,"5 abortos","Spartium junceum"
"Pino_del_cuervo",2015,"Cistus","crispus","A1","a","1",1,0.0608,0.00047,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A1","b","all",7,0.03925,0.00428,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A1","c",NA,0,0.02691,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A1","d",NA,0,0.03272,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A2","a","all",10,0.05274,0.00508,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A2","b","all",18,0.05793,0.00885,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A2","c","all",22,0.05576,0.01082,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A3","a","all",15,0.06271,0.00762,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","A3","b",NA,0,0.01575,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B1","a",NA,0,0.04427,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B1","b",NA,0,0.04775,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B1","c",NA,0,0.04858,0,"Predado","Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B2","a","all",51,0.08037,0.02243,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B2","b","all",32,0.05837,0.01213,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B2","c","all",34,0.06073,0.0136,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B3","a","all",42,0.07729,0.01973,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Cistus","crispus","B3","b","all",38,0.07089,0.01127,NA,"Cistus crispus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A1","a","1",3,0.00445,0.00126,"1 aborto","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A1","a","2",NA,NA,0.00099,"1 aborto","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A1","a","3",NA,NA,0.00136,"1 aborto","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A1","b","1",2,0.00389,0.00066,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A1","b","2",NA,NA,0.00059,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A3","a","1",2,0.00249,0.00048,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A3","a","2",NA,NA,0.00041,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A3","b","1",2,0.00428,0.00074,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","A3","b","2",NA,NA,0.00069,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B1","a","1",4,0.00504,0.00084,NA,"Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B1","a","2",NA,NA,0.00081,NA,"Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B1","a","3",NA,NA,9e-04,NA,"Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B1","a","4",NA,NA,0.00086,NA,"Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B3","a","1",2,0.00396,0.00217,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Salvia","rosmarinus","B3","a","2",NA,NA,0.00231,"2 abortos","Salvia rosmarinus"
"Pino_del_cuervo",2015,"Halimium","calycinum","A3","a","1",4,0.03502,0.00366,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","A3","a","2",NA,NA,0.00372,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","A3","a","3",NA,NA,0.00359,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","A3","a","4",NA,NA,0.0036,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B1","a","1",4,0.03405,0.00422,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B1","a","2",NA,NA,0.00408,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B1","a","3",NA,NA,0.00416,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B1","a","4",NA,NA,0.00401,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","a","1",4,0.03668,0.00359,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","a","2",NA,NA,0.00368,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","a","3",NA,NA,0.0035,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","a","4",NA,NA,0.00355,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","b","1",4,0.03377,0.00345,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","b","2",NA,NA,0.0034,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","b","3",NA,NA,0.00351,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B2","b","4",NA,NA,0.00356,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","a","all",4,0.02322,0.00325,"3 abortos","Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","b","1",4,0.03745,0.0039,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","b","2",NA,NA,0.00394,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","b","3",NA,NA,0.00389,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","b","4",NA,NA,0.00399,NA,"Halimium calycinum"
"Pino_del_cuervo",2015,"Halimium","calycinum","B3","c",NA,0,0.0185,0,"4 abortos","Halimium calycinum"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A1","a","all",6,0.03901,0.01547,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A1","b","all",6,0.002853,0.014321,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A1","c","all",6,0.04116,0.013876,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A3","a","all",6,0.03461,0,"Predado","Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A3","b","all",6,0.04225,0.017543,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A3","c","all",6,0.04292,0.012389,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","A3","d","all",6,0.0431,0.010617,NA,"Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","B2","a","all",6,0.02021,0,"Predado","Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","B3","a","all",6,0.03068,0,"Predado","Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Asphodelus","fistulosus","B3","b","all",6,0.03116,0,"Predado","Asphodelus fistulosus"
"Pino_del_cuervo",2015,"Ulex","australis","B1","a","1",1,0.01374,0.00369,NA,"Ulex australis"
"Pino_del_cuervo",2015,"Ulex","australis","B1","b","1",1,0.02333,0,"Predado","Ulex australis"
"Pino_del_cuervo",2015,"Ulex","australis","B2","a","1",1,0.02616,0.00188,NA,"Ulex australis"
"Pino_del_cuervo",2015,"Ulex","australis","B3","a","1",1,0.03331,0.00095,NA,"Ulex australis"
"Pino_del_cuervo",2015,"Ulex","australis","B3","b","1",1,0.03252,0.00304,NA,"Ulex australis"
"Pino_del_cuervo",2015,"Cistus","ladanifer","A2","a","all",70,0.3004,0.0179,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","A2","b","all",340,1.23983,0.11452,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","A2","c","all",510,0.5411,0.16189,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","A3","a","all",451,0.47979,0.15102,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","A3","b","all",370,0.3713,0.12589,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","B1","a","all",290,0.40282,0.08957,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","B2","a","all",412,0.46428,0.12335,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","B3","a","all",380,0.54668,0.18039,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","C1","a","all",248,0.34261,0.11056,NA,"Cistus ladanifer"
"Pino_del_cuervo",2015,"Cistus","ladanifer","C1","b","all",368,0.36615,0.11711,NA,"Cistus ladanifer"
"Aznalcazar",2015,"Asphodelus","fistulosus","B1","a","1",3,0.07255,0.00559,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B1","a","2",NA,NA,0.00584,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B1","a","3",NA,NA,0.00575,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B1","b","all",5,0.08366,0.025,NA,"Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B2","a","1",1,0.0459,0.00778,"4 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B2","b","1",2,0.06335,0.00661,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B2","b","2",NA,NA,0.00619,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B3","a","1",3,0.05641,0.00582,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B3","a","2",NA,NA,0.00571,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B3","a","3",NA,NA,0.0059,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B3","b","1",2,0.05556,0.00391,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","B3","b","2",NA,NA,0.00384,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","a","1",4,0.08108,0.00528,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","a","2",NA,NA,0.00515,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","a","3",NA,NA,0.00531,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","a","4",NA,NA,0.00522,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","b","1",4,0.09023,0.0049,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","b","2",NA,NA,0.00417,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","b","3",NA,NA,0.00499,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","b","4",NA,NA,0.00451,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C1","c","all",5,0.07943,0.01922,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C2","a","1",3,0.0535,0.0043,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C2","a","2",NA,NA,0.00422,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C2","a","3",NA,NA,0.00431,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C2","b","all",5,0.11185,0.04136,"1 aborto","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","a","1",4,0.0787,0.00886,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","a","2",NA,NA,0.0088,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","a","3",NA,NA,0.00894,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","a","4",NA,NA,0.00711,"2 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","b","1",4,0.09985,0.00716,"3 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","b","2",NA,NA,0.00723,"3 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","b","3",NA,NA,0.0069,"3 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Asphodelus","fistulosus","C3","b","4",NA,NA,0.00739,"3 abortos","Asphodelus fistulosus"
"Aznalcazar",2015,"Cistus","salviifolius","A1","a","all",34,0.10155,0.03859,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","A1","b","all",30,0.09229,0.03671,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","A1","c","all",57,0.14182,0.0639,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C1","a","all",40,0.1106,0.05648,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C1","b","all",45,0.14182,0.05107,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C2","a",NA,0,0.06369,0,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C2","b",NA,0,0.06861,0,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C2","c",NA,0,0.07255,0,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C2","d",NA,0,0.05899,0,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","salviifolius","C2","e",NA,0,0.07248,0,NA,"Cistus salviifolius"
"Aznalcazar",2015,"Cistus","ladanifer","A1","a","all",303,0.16732,0.05002,NA,"Cistus ladanifer"
"Aznalcazar",2015,"Cistus","ladanifer","A2","a","all",531,0.3952,0.12778,NA,"Cistus ladanifer"
"Aznalcazar",2015,"Cistus","ladanifer","A2","b","all",496,0.39323,0.12346,NA,"Cistus ladanifer"
"Aznalcazar",2015,"Cistus","ladanifer","B1","a","all",662,0.42555,0.17144,NA,"Cistus ladanifer"
"Aznalcazar",2015,"Lavandula","pedunculata","A1","a","1",2,0.0044,0.00055,"2 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A1","a","2",NA,NA,0.00061,"2 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A1","b","1",1,0.00432,0.00082,"3 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A2","a","1",1,0.00305,6e-04,"3 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A2","b","1",4,0.000467,0.00028,NA,"Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A2","b","2",NA,NA,0.00021,NA,"Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A2","b","3",NA,NA,0.00036,NA,"Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","A2","b","4",NA,NA,0.00021,NA,"Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","B2","a","1",1,0.00288,0.00034,"3 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","B2","b","1",2,0.00301,0.00038,"1 aborto","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","B2","b","2",NA,NA,0.00054,"1 aborto","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","B2","c","1",2,0.00332,0.00056,"2 abortos","Lavandula pedunculata"
"Aznalcazar",2015,"Lavandula","pedunculata","B2","c","2",NA,NA,0.00059,"2 abortos","Lavandula pedunculata"
"La_cunya",2015,"Salvia","rosmarinus","A1","a","1",3,0.00355,0.00043,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A1","a","2",NA,NA,0.00035,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A1","a","3",NA,NA,0.00038,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A1","b","1",3,0.00361,0.00042,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A1","b","2",NA,NA,5e-04,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A1","b","3",NA,NA,0.00052,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","b","1",4,0.00455,0.00051,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","b","2",NA,NA,0.00056,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","b","3",NA,NA,0.00057,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","b","4",NA,NA,0.00043,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","c","1",4,0.00468,0.00062,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","c","2",NA,NA,0.00068,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","c","3",NA,NA,0.00054,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A2","c","4",NA,NA,6e-04,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","a","1",4,0.00339,5e-04,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","a","2",NA,NA,0.00049,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","a","3",NA,NA,0.00042,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","a","4",NA,NA,0.00036,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","b","1",4,0.00429,0.00059,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","b","2",NA,NA,0.00056,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","b","3",NA,NA,0.00063,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","A3","b","4",NA,NA,0.00041,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B1","a","1",3,0.00369,0.00035,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B1","a","2",NA,NA,0.00059,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B1","a","3",NA,NA,0.00068,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B1","b","1",2,0.0019,0.00029,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B1","b","2",NA,NA,0.00017,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B2","a","1",1,0.00205,0.00056,"3 abortos","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B2","b","1",3,0.00261,0.00065,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B2","b","2",NA,NA,0.00056,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B2","b","3",NA,NA,0.00072,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","a","1",3,0.00378,0.0011,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","a","2",NA,NA,0.00048,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","a","3",NA,NA,0.00042,"1 aborto","Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","b","1",3,0.00307,3e-04,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","b","2",NA,NA,0.00042,NA,"Salvia rosmarinus"
"La_cunya",2015,"Salvia","rosmarinus","B3","b","3",NA,NA,0.00035,NA,"Salvia rosmarinus"
"La_cunya",2015,"Cistus","salviifolius","A1","a",NA,0,0.04065,0,"Predado","Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","A1","b",NA,0,0.05369,0,"Predado","Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","A2","a",NA,0,0.03065,0,"Predado","Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","A3","a","all",13,0.03829,0.0172,NA,"Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","B1","a","all",47,0.08119,0.03985,NA,"Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","B2","a",NA,0,0.08439,0,"Predado","Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","B2","b","all",22,0.08817,0.0307,NA,"Cistus salviifolius"
"La_cunya",2015,"Cistus","salviifolius","B2","c","all",19,0.05675,0.02188,NA,"Cistus salviifolius"
"La_cunya",2015,"Lavandula","pedunculata","A1","a","1",1,0.00306,0.00093,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A1","b","1",1,0.00305,0.00074,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","a","1",3,0.00445,0.00061,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","a","2",NA,NA,0.00068,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","a","3",NA,NA,0.00084,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","b","1",4,0.00483,0.00069,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","b","2",NA,NA,0.00077,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","b","3",NA,NA,0.00068,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","b","4",NA,NA,0.00081,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","c","1",4,0.00509,0.00049,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","c","2",NA,NA,0.00074,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","c","3",NA,NA,0.00078,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A2","c","4",NA,NA,0.00061,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A3","a","1",2,0.00338,0.00047,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","A3","a","2",NA,NA,0.00059,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","a","1",4,0.0042,0.00059,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","a","2",NA,NA,0.00067,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","a","3",NA,NA,0.00055,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","a","4",NA,NA,0.00072,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","b","1",3,0.00422,0.00056,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","b","2",NA,NA,0.00052,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B1","b","3",NA,NA,0.00062,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B2","a","1",3,0.00359,0.00054,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B2","a","2",NA,NA,0.00051,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B2","a","3",NA,NA,0.00058,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B2","b","1",3,0.00329,0.00055,NA,"Lavandula pedunculata"
"La_cunya",2015,"Lavandula","pedunculata","B2","b","2",NA,NA,0.00042,NA,"Lavandula pedunculata"
